id,datum,smena,radni_nalog,id_deo,naziv_dela,pozicija,izmereno,status,linija,kontrolor,merni_instrument,masina
574,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.98,OK,Montaza,KIKA KON,Tolerancijski cep,M2
575,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.98,OK,Montaza,KIKA KON,Tolerancijski cep,M2
576,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.985,NOK,Montaza,KIKA KON,Tolerancijski cep,M2
577,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.985,NOK,Montaza,KIKA KON,Tolerancijski cep,M2
578,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.985,NOK,Montaza,KIKA KON,Tolerancijski cep,M2
579,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.983,NOK,Montaza,KIKA KON,Tolerancijski cep,M2
580,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.983,NOK,Montaza,KIKA KON,Tolerancijski cep,M2
581,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.982,OK,Montaza,KIKA KON,Tolerancijski cep,M2
582,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.982,OK,Montaza,KIKA KON,Tolerancijski cep,M2
583,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.98,OK,Montaza,KIKA KON,Tolerancijski cep,M2
584,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.965,OK,Montaza,KIKA KON,Tolerancijski cep,M2
585,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.965,OK,Montaza,KIKA KON,Tolerancijski cep,M2
586,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.965,OK,Montaza,KIKA KON,Tolerancijski cep,M2
587,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.964,OK,Montaza,KIKA KON,Tolerancijski cep,M2
588,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.93,NOK,Montaza,KIKA KON,Tolerancijski cep,M2
589,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.93,NOK,Montaza,KIKA KON,Tolerancijski cep,M2
590,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.935,NOK,Montaza,KIKA KON,Tolerancijski cep,M2
591,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.94,OK,Montaza,KIKA KON,Tolerancijski cep,M2
592,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.94,OK,Montaza,KIKA KON,Tolerancijski cep,M2
593,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.94,OK,Montaza,KIKA KON,Tolerancijski cep,M2
594,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.94,OK,Montaza,KIKA KON,Tolerancijski cep,M2
595,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.95,OK,Montaza,KIKA KON,Tolerancijski cep,M2
596,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.95,OK,Montaza,KIKA KON,Tolerancijski cep,M2
597,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.96,OK,Montaza,KIKA KON,Tolerancijski cep,M2
598,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.96,OK,Montaza,KIKA KON,Tolerancijski cep,M2
599,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.98,OK,Montaza,KIKA KON,Tolerancijski cep,M2
600,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.98,OK,Montaza,KIKA KON,Tolerancijski cep,M2
601,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.0,OK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
602,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.0,OK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
603,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.1,OK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
604,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.1,OK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
605,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.2,OK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
606,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.2,OK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
607,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.3,NOK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
608,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.3,NOK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
609,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.3,NOK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
610,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.2,OK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
611,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.2,OK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
612,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.1,OK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
613,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.1,OK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
614,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.3,NOK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
615,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.3,NOK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
616,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.3,NOK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
617,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.2,OK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
618,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.1,OK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
619,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.1,OK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
620,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.0,OK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
621,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.0,OK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
622,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.0,OK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
623,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,4.9,NOK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
624,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,4.9,NOK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
625,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,4.9,NOK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
626,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,4.9,NOK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
627,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.0,OK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
628,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.0,OK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
629,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.0,OK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
630,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Dubina zleba,5.0,OK,Montaza,KIKA KON,Dubinsko pomicno merilo,M2
631,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.1,OK,Montaza,KIKA KON,Profilometrar,M2
632,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.1,OK,Montaza,KIKA KON,Profilometrar,M2
633,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.2,OK,Montaza,KIKA KON,Profilometrar,M2
634,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.2,OK,Montaza,KIKA KON,Profilometrar,M2
635,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.2,OK,Montaza,KIKA KON,Profilometrar,M2
636,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.2,OK,Montaza,KIKA KON,Profilometrar,M2
637,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.3,OK,Montaza,KIKA KON,Profilometrar,M2
638,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.3,OK,Montaza,KIKA KON,Profilometrar,M2
639,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.3,OK,Montaza,KIKA KON,Profilometrar,M2
640,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.3,OK,Montaza,KIKA KON,Profilometrar,M2
641,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.3,OK,Montaza,KIKA KON,Profilometrar,M2
642,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.4,OK,Montaza,KIKA KON,Profilometrar,M2
643,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.4,OK,Montaza,KIKA KON,Profilometrar,M2
644,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.5,NOK,Montaza,KIKA KON,Profilometrar,M2
645,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.5,NOK,Montaza,KIKA KON,Profilometrar,M2
646,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.5,NOK,Montaza,KIKA KON,Profilometrar,M2
647,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.5,NOK,Montaza,KIKA KON,Profilometrar,M2
648,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.4,OK,Montaza,KIKA KON,Profilometrar,M2
649,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.4,OK,Montaza,KIKA KON,Profilometrar,M2
650,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.5,NOK,Montaza,KIKA KON,Profilometrar,M2
651,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.3,OK,Montaza,KIKA KON,Profilometrar,M2
652,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.3,OK,Montaza,KIKA KON,Profilometrar,M2
653,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.4,OK,Montaza,KIKA KON,Profilometrar,M2
654,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.4,OK,Montaza,KIKA KON,Profilometrar,M2
655,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.5,NOK,Montaza,KIKA KON,Profilometrar,M2
656,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.3,OK,Montaza,KIKA KON,Profilometrar,M2
657,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.3,OK,Montaza,KIKA KON,Profilometrar,M2
658,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.3,OK,Montaza,KIKA KON,Profilometrar,M2
659,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.3,OK,Montaza,KIKA KON,Profilometrar,M2
660,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.4,OK,Montaza,KIKA KON,Profilometrar,M2
661,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,444444.0,OK,Montaza,KIKA KON,Uglomer,M2
662,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,444444.0,OK,Montaza,KIKA KON,Uglomer,M2
663,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,444444.0,OK,Montaza,KIKA KON,Uglomer,M2
664,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,450000.0,OK,Montaza,KIKA KON,Uglomer,M2
665,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,450000.0,OK,Montaza,KIKA KON,Uglomer,M2
666,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,450000.0,OK,Montaza,KIKA KON,Uglomer,M2
667,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,450000.0,OK,Montaza,KIKA KON,Uglomer,M2
668,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
669,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
670,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
671,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,470000.0,NOK,Montaza,KIKA KON,Uglomer,M2
672,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
673,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,450000.0,OK,Montaza,KIKA KON,Uglomer,M2
674,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,450000.0,OK,Montaza,KIKA KON,Uglomer,M2
675,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,450000.0,OK,Montaza,KIKA KON,Uglomer,M2
676,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
677,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,450000.0,OK,Montaza,KIKA KON,Uglomer,M2
678,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
679,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,470000.0,NOK,Montaza,KIKA KON,Uglomer,M2
680,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,470000.0,NOK,Montaza,KIKA KON,Uglomer,M2
681,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,470000.0,NOK,Montaza,KIKA KON,Uglomer,M2
682,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
683,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
684,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,470000.0,NOK,Montaza,KIKA KON,Uglomer,M2
685,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
686,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,470000.0,NOK,Montaza,KIKA KON,Uglomer,M2
687,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
688,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
689,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
690,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
691,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
692,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
693,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
694,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
695,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),56.0,NOK,Montaza,KIKA KON,Mikrometar,M2
696,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),56.0,NOK,Montaza,KIKA KON,Mikrometar,M2
697,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),56.0,NOK,Montaza,KIKA KON,Mikrometar,M2
698,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),56.0,NOK,Montaza,KIKA KON,Mikrometar,M2
699,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
700,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
701,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
702,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),54.0,NOK,Montaza,KIKA KON,Mikrometar,M2
703,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),54.0,NOK,Montaza,KIKA KON,Mikrometar,M2
704,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
705,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
706,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),54.0,NOK,Montaza,KIKA KON,Mikrometar,M2
707,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
708,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),54.0,NOK,Montaza,KIKA KON,Mikrometar,M2
709,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
710,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),56.0,NOK,Montaza,KIKA KON,Mikrometar,M2
711,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),56.0,NOK,Montaza,KIKA KON,Mikrometar,M2
712,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
713,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
714,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
715,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
716,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
717,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
718,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
719,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
720,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
721,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
722,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
723,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
724,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),41.0,NOK,Montaza,KIKA KON,Mikrometar,M2
725,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
726,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
727,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
728,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
729,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
730,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),41.0,NOK,Montaza,KIKA KON,Mikrometar,M2
731,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),41.0,NOK,Montaza,KIKA KON,Mikrometar,M2
732,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),41.0,NOK,Montaza,KIKA KON,Mikrometar,M2
733,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
734,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),41.0,NOK,Montaza,KIKA KON,Mikrometar,M2
735,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),41.0,NOK,Montaza,KIKA KON,Mikrometar,M2
736,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
737,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
738,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
739,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
740,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
741,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),41.0,NOK,Montaza,KIKA KON,Mikrometar,M2
742,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),41.0,NOK,Montaza,KIKA KON,Mikrometar,M2
743,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
744,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
745,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
746,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
747,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
748,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
749,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
750,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
751,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
752,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
753,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),40.0,NOK,Montaza,KIKA KON,Mikrometar,M2
754,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
755,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
756,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
757,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),49.0,NOK,Montaza,KIKA KON,Mikrometar,M2
758,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),49.0,NOK,Montaza,KIKA KON,Mikrometar,M2
759,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),49.0,NOK,Montaza,KIKA KON,Mikrometar,M2
760,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),49.0,NOK,Montaza,KIKA KON,Mikrometar,M2
761,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
762,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
